GROEPCODE,LINKCODE,ISLID,VOLGORDE,BEHEERNIVO,LINKBLOKIMAGE
ZH0418,@GZH0538,True,,0,False
ZH0418,@GZH0540,True,,0,False
ZH0418,@GZH0539,True,,0,False
ZH0418,@GZH0537,True,,0,False
ZH0418,@GZH0536,True,,0,False
ZH0418,@GZH0535,True,,0,False
ZH0418,@GZH0534,True,,0,False
ZH0418,@GZH0533,True,,0,False
ZH0418,@GZH0532,True,,0,False
ZH0418,@GZH0531,True,,0,False
ZH0418,@GZH0530,True,,0,False
ZH0418,@GZH0529,True,,0,False
ZH0418,@GZH0528,True,,0,False
ZH0418,@GZH0527,True,,0,False
ZH0418,@GZH0526,True,,0,False
ZH0418,@GZH0525,True,,0,False
ZH0418,@GZH0524,True,,0,False
ZH0418,@GZH0522,True,,0,False
ZH0418,@GZH0523,True,,0,False
ZH0418,@GZH0520,True,,0,False
ZH0418,@GZH0607,True,,0,False
ZH0418,@GZH0303,True,,0,False
ZH0418,@GZH0137,True,,0,False
ZH0418,@GZH0139,True,,0,False
ZH0418,@GZH0466,True,,0,False
ZH0418,@GZH0357,True,,0,False
ZH0418,@GZH0564,True,,0,False
ZH0418,@GZH0589,True,,0,False
ZH0418,@GZH0465,True,,0,False
ZH0418,@GZH0561,True,,0,False
ZH0418,@GZH1384,True,,0,False
ZH1287,CNIEUWHO,True,,0,False
ZH0418,@GZH0571,True,,0,False
ZH0418,@GZH0122,True,,0,False
ZH0418,@GZH0464,True,,0,False
ZH0418,@GZH0463,True,,0,False
ZH0418,@GZH0566,True,,0,False
ZH0418,@GZH0553,True,,0,False
ZH0418,@GZH0565,True,,0,False
ZH0418,@GZH0583,True,,0,False
ZH0418,@GZH0582,True,,0,False
ZH0418,@GZH0581,True,,0,False
ZH0418,@GZH0132,True,,0,False
ZH0418,@GZH0351,True,,0,False
ZH0418,@GZH0451,True,,0,False
ZH0418,@GZH0450,True,,0,False
ZH0418,@GZH0448,True,,0,False
ZH0418,@GZH0446,True,,0,False
ZH0418,@GZH0449,True,,0,False
ZH0418,@GZH0445,True,,0,False
ZH0418,@GZH0443,True,,0,False
ZH0418,@GZH0444,True,,0,False
ZH0418,@GZH0442,True,,0,False
ZH0418,@GZH0441,True,,0,False
ZH0418,@GZH0440,True,,0,False
ZH0418,@GZH0439,True,,0,False
ZH0418,@GZH0438,True,,0,False
ZH0418,@GZH0437,True,,0,False
ZH0418,@GZH0436,True,,0,False
ZH0418,@GZH0435,True,,0,False
ZH0418,@GZH0434,True,,0,False
ZH0418,@GZH0433,True,,0,False
ZH0418,@GZH0431,True,,0,False
ZH0418,@GZH0432,True,,0,False
ZH0418,@GZH0430,True,,0,False
ZH0418,@GZH0428,True,,0,False
ZH0418,@GZH0429,True,,0,False
ZH0418,@GZH0427,True,,0,False
ZH0418,@GZH0425,True,,0,False
ZH0418,@GZH0426,True,,0,False
ZH0418,@GZH0424,True,,0,False
ZH0418,@GZH0423,True,,0,False
ZH0418,@GZH0518,True,,0,False
ZH0418,@GZH0517,True,,0,False
ZH0418,@GZH0516,True,,0,False
ZH0418,@GZH0514,True,,0,False
ZH0418,@GZH0513,True,,0,False
PATINS,@GZH0612,True,,0,False
ZH0613,ZH000647,True,,0,True
SPS,@GZH0613,True,,0,False
ZH0616,ZH000649,True,,0,True
GVPGIP,@GZH0616,True,,0,False
ZH0619,ZH000652,True,,0,True
FUNKNF,@GZH0619,True,,0,False
ZH0415,@GZH0476,True,,0,False
ZH0416,@GZH0452,True,,0,False
ZZZ,@GSPEICN,True,,0,False
ZH0416,@GZH0420,True,,0,False
ZH0418,@GZH0512,True,,0,False
ZH0418,@GZH0511,True,,0,False
ZH0418,@GZH0508,True,,0,False
ZH0418,@GZH0509,True,,0,False
ZH0418,@GZH0507,True,,0,False
ZH0418,@GZH0510,True,,0,False
ZH0418,@GZH0506,True,,0,False
ZH0418,@GZH0504,True,,0,False
ZH0748,ZH001182,True,,0,False
ZH0418,@GZH0502,True,,0,False
ZH0418,@GZH0494,True,,0,False
ZH0418,@GZH0496,True,,0,False
ZH0418,@GZH0495,True,,0,False
ZH0418,@GZH0493,True,,0,False
ZH0418,@GZH0492,True,,0,False
ZH0418,@GZH0491,True,,0,False
ZH0418,@GZH0490,True,,0,False
ZH0418,@GZH0489,True,,0,False
ZH0418,@GZH0488,True,,0,False
ZH0418,@GZH0487,True,,0,False
ZH0418,@GZH0485,True,,0,False
ZH0418,@GZH0486,True,,0,False
ZH0418,@GZH0484,True,,0,False
ZH0418,@GZH0483,True,,0,False
ZH0418,@GZH0482,True,,0,False
ZH0418,@GZH0481,True,,0,False
ZH0418,@GZH0480,True,,0,False
ZH0418,@GZH0479,True,,0,False
ZH0418,@GZH0457,True,,0,False
ZH0418,@GZH0455,True,,0,False
ZH0418,@GZH0456,True,,0,False
ZH0418,@GZH0454,True,,0,False
ZH0418,@GZH0515,True,,0,False
ZH0418,@GZH0453,True,,0,False
ZH0418,@GZH0350,True,,0,False
ZH0418,@GZH0579,True,,0,False
ZH0418,@GZH0349,True,,0,False
ZH0418,@GZH0201,True,,0,False
ZH0418,@GZH0348,True,,0,False
ZH0418,@GZH0346,True,,0,False
ZH0418,@GZH0343,True,,0,False
ZH0418,@GZH0467,True,,0,False
ZH0418,@GZH0575,True,,0,False
ZH1342,ZH001034,True,,0,True
ZH0418,@GZH0580,True,,0,False
ZH0418,@GZH0003,True,,0,False
ZH0418,@GZH0614,True,,0,False
ZH0415,@GZH0630,True,,0,False
ZH0415,@GZH0645,True,,0,False
ZH0415,@GZH0634,True,,0,False
ZH0415,@GZH0643,True,,0,False
ZH0415,@GZH0640,True,,0,False
ZH0415,@GZH0593,True,,0,False
ZH0936,ZH000780,True,,0,True
PERFUS,@GZH0936,True,,0,False
FUNCAR,@GZH0738,True,,0,False
ZH0415,@GZH0646,True,,0,False
ZH0415,@GZH0004,True,,0,False
ZH0416,@GZH0635,True,,0,False
ZH0416,@GZH0631,True,,0,False
ZH0416,@GZH0642,True,,0,False
ZH0416,@GZH0639,True,,0,False
ZH0416,@GZH0005,True,,0,False
ZH0417,@GZH0650,True,,0,False
ZH0417,@GZH0006,True,,0,False
ZH0418,@GZH0723,True,,0,False
ZH0418,@GZH0633,True,,0,False
ZH0418,@GZH0632,True,,0,False
ZH0418,@GZH0715,True,,0,False
ZH0418,@GZH0709,True,,0,False
ZH0418,@GZH0733,True,,0,False
ZH0418,@GZH0734,True,,0,False
ZH0418,@GZH0718,True,,0,False
ZH0418,@GZH0719,True,,0,False
ZH0752,ZH001182,True,,0,False
ZH0418,@GZH0730,True,,0,False
ZH0418,@GZH0708,True,,0,False
ZH0418,@GZH0703,True,,0,False
ZH0418,@GZH0706,True,,0,False
ZH0418,@GZH0720,True,,0,False
ZH0418,@GZH0716,True,,0,False
ZH0418,@GZH0669,True,,0,False
ZH0418,@GZH0659,True,,0,False
ZH0418,@GZH0667,True,,0,False
ZH0418,@GZH0697,True,,0,False
ZH0418,@GZH0696,True,,0,False
ZH0418,@GZH0686,True,,0,False
ZH0418,@GZH0688,True,,0,False
ZH0418,@GZH0702,True,,0,False
ZH0418,@GZH0664,True,,0,False
ZH0418,@GZH0685,True,,0,False
ZH0418,@GZH0661,True,,0,False
ZH0418,@GZH0684,True,,0,False
ZH0418,@GZH0695,True,,0,False
ZH0418,@GZH0692,True,,0,False
ZH0418,@GZH0666,True,,0,False
ZH0418,@GZH0691,True,,0,False
ZH0418,@GZH0722,True,,0,False
ZH0747,ZH001182,True,,0,False
ZH0418,@GZH0641,True,,0,False
ZH0418,@GZH0638,True,,0,False
ZH0418,@GZH0679,True,,0,False
ZH0705,ZH000835,True,,0,False
ZH0418,@GZH0724,True,,0,False
ZH0921,ZH000836,True,,0,False
ZH0418,@GZH0705,True,,0,False
ZH0418,@GZH0689,True,,0,False
ZH0418,@GZH0713,True,,0,False
ZH0418,@GZH0714,True,,0,False
ZH0623,ZH000985,True,,0,False
ZH0314,@GZH0621,True,,0,False
ZH0593,@GZH0621,True,,0,False
ZH0594,@GZH0621,True,,0,False
ZH0605,@GZH0621,True,,0,False
ZH0604,@GZH0621,True,,0,False
ZH0597,@GZH0621,True,,0,False
ZH0624,ZH000986,True,,0,False
ZH0595,@GZH0623,True,,0,False
ZH0601,@GZH0623,True,,0,False
ZH0598,@GZH0623,True,,0,False
ZH0603,@GZH0623,True,,0,False
ZH0625,ZH000987,True,,0,False
ZH0600,@GZH0624,True,,0,False
ZH0630,ZH000663,True,,0,True
SECANE,@GZH0630,True,,0,False
ZZZ,@GCS0195,True,,0,False
ZH0418,@GZH0680,True,,0,False
ZH0418,@GZH0731,True,,0,False
ZH0418,@GZH0707,True,,0,False
ZH0418,@GZH0704,True,,0,False
ZH0418,@GZH0729,True,,0,False
ZH0418,@GZH0710,True,,0,False
ZH0418,@GZH0652,True,,0,False
ZH0418,@GZH0657,True,,0,False
ZH0418,@GZH0653,True,,0,False
ZH0418,@GZH0654,True,,0,False
ZH0418,@GZH0651,True,,0,False
ZH0418,@GZH0663,True,,0,False
ZH0418,@GZH0725,True,,0,False
ZH0418,@GZH0721,True,,0,False
ZH0418,@GZH0717,True,,0,False
ZH0418,@GZH0673,True,,0,False
ZH0418,@GZH0672,True,,0,False
ZH0418,@GZH0677,True,,0,False
ZH0418,@GZH0726,True,,0,False
ZH0418,@GZH0712,True,,0,False
ZH0418,@GZH0727,True,,0,False
ZH0418,@GZH0728,True,,0,False
ZH0418,@GZH0732,True,,0,False
ZH0418,@GZH0736,True,,0,False
ZH0418,@GZH0655,True,,0,False
ZH0418,@GZH0658,True,,0,False
ZH0418,@GZH0656,True,,0,False
ZH0418,@GZH0735,True,,0,False
ZH0418,@GZH0662,True,,0,False
ZH1294,ZH001153,True,,0,True
ZH0418,@GZH0670,True,,0,False
ZH0418,@GZH0687,True,,0,False
ZH0418,@GZH0700,True,,0,False
ZH0418,@GZH0693,True,,0,False
ZH0418,@GZH0665,True,,0,False
ZH0418,@GZH0694,True,,0,False
ZH0418,@GZH0737,True,,0,False
ZH0418,@GZH0682,True,,0,False
ZH0418,@GZH0668,True,,0,False
ZH0418,@GZH0678,True,,0,False
ZH0418,@GZH0683,True,,0,False
ZH0418,@GZH0674,True,,0,False
ZH0418,@GZH0681,True,,0,False
ZH0418,@GZH0690,True,,0,False
ZH0418,@GZH0660,True,,0,False
ZH0415,@GZH0738,True,,0,False
ONDPLA,@GZH1049,True,,0,False
ONDPYN,@GZH1050,True,,0,False
ONDURO,@GZH1051,True,,0,False
ZH1052,ZH000919,True,,0,True
ZH1051,@GZH1052,True,,0,False
ZH0415,@GZH1031,True,,0,False
ZH0415,@GZH1051,True,,0,False
ZH0415,@GZH1050,True,,0,False
ZH0415,@GZH1049,True,,0,False
CS0118,ZH000978,True,,0,True
SPS,@GZH0743,True,,0,False
ZH0137,@GZH1139,True,,0,False
ZH0743,ZH000671,True,,0,True
ZH0635,@GZH0744,True,,0,False
ZH0635,@GZH0745,True,,0,False
ZH0635,@GZH0746,True,,0,False
ZH0635,@GZH0747,True,,0,False
ZH0635,@GZH0748,True,,0,False
ZH0635,@GZH0749,True,,0,False
ZH0635,@GZH0750,True,,0,False
ZH0635,@GZH0751,True,,0,False
ZH0635,@GZH0752,True,,0,False
ZH0635,@GZH0753,True,,0,False
ZH0635,@GZH0754,True,,0,False
ZH0635,@GZH0755,True,,0,False
SECINT,@GSECONC,True,,0,False
ZH0418,@GZH0885,True,,0,False
ZH0189,FTHUS,True,,0,True
ZH1426,ACHAKNAR,True,,0,True
ZH1285,CSIESSEM,True,,0,True
ZH1285,DDUIJTS2,True,,0,True
ZH0349,ACHAKNAR,True,,0,True
ZH0287,LKIEVIE2,True,,0,False
&SUPVI,BOMMEREN,True,,0,False
ZH0477,00001876,True,,0,True
ZH0420,YLOEFFE2,True,,0,False
&SUPVI,MALBERS,True,,0,False
DIENST,@GZH1474,True,,0,False
ZH0033,00003359,True,,0,True
ZH0420,TWOLFS,True,,0,True
ZH0202,LZWART2,True,,0,False
ZH1454,00001571,True,,0,False
ZH0061,ZHULTEN2,True,,0,False
ZH0399,00002817,True,,0,True
ZH1538,00002846,True,,0,True
ZH0763,ZH000686,True,,0,True
ZH0764,ZH000687,True,,0,True
RESCTC,@GZH0764,True,,0,False
ZH0765,ZH000688,True,,0,True
RESLON,@GZH0765,True,,0,False
RESCAR,@GZH0763,True,,0,False
ZH0766,ZH000689,True,,0,True
KLIPLN,@GZH0766,True,,0,False
ZH0767,ZH000690,True,,0,True
ONDTRM,@GZH0767,True,,0,False
ZH0768,ZH000691,True,,0,True
SEMURO,@GZH0768,True,,0,False
ZH0769,ZH000692,True,,0,True
RESORT,@GZH0769,True,,0,False
ZH0770,ZH000693,True,,0,True
SPETRM,@GZH0770,True,,0,False
ZH0772,ZH000694,True,,0,True
ZH0418,@GZH0965,True,,0,False
ZH0418,@GZH0936,True,,0,False
ZH0633,@GZH0735,True,,0,False
ZH0633,@GZH0736,True,,0,False
ZH0633,@GZH0737,True,,0,False
ZH0068,NBROOS4,True,,0,True
ZH0645,ZH000677,True,,0,False
ZH0687,ZH000680,True,,0,False
ZH0752,ZH000685,True,,0,False
ZH0750,ZH000685,True,,0,False
ZH0746,ZH000685,True,,0,False
ZH0747,ZH000685,True,,0,False
ZH0749,ZH000685,True,,0,False
ZH0744,ZH000685,True,,0,False
ZH0748,ZH000685,True,,0,False
ZH0745,ZH000685,True,,0,False
ZH0753,ZH000685,True,,0,False
ZH0751,ZH000685,True,,0,False
ZH0755,ZH000685,True,,0,False
ZH0754,ZH000685,True,,0,False
ONDVAA,@GZH0772,True,,0,False
ZH1283,ZH001145,True,,0,True
ZH0641,@GZH0777,True,,0,False
ZH0641,@GZH0778,True,,0,False
ZH0641,@GZH0779,True,,0,False
ZH0641,@GZH0780,True,,0,False
ZH0641,@GZH0781,True,,0,False
ZH0641,@GZH0782,True,,0,False
ZH0641,@GZH0783,True,,0,False
ZH0641,@GZH0784,True,,0,False
ZH0641,@GZH0785,True,,0,False
ZH0641,@GZH0786,True,,0,False
ZH0787,ZH000696,True,,0,True
TOA,@GZH0787,True,,0,False
ZZZ,@GCS0149,True,,0,False
ZH1234,@GZH0185,True,,0,False
GGZOVZ,@GGGZTHP,True,,0,False
ZH0418,@GZH1215,True,,0,False
ZH0795,ZH000704,True,,0,True
RESNEF,@GZH0795,True,,0,False
ZH0797,ZH000706,True,,0,True
NZM,@GZH0797,True,,0,False
ZH0799,ZH000708,True,,0,True
INFPRV,@GZH0799,True,,0,False
REVPLN,@GZH0820,True,,0,False
ZH0418,@GZH0820,True,,0,False
ZH0076,RLOBBEZO,True,,0,False
000062,LROZEMAN,True,,0,False
ZH0666,ZH000731,True,,0,False
ZH0684,ZH000731,True,,0,False
ZH0690,ZH000731,True,,0,False
ZH0692,ZH000731,True,,0,False
ZH0693,ZH000731,True,,0,False
ZH0695,ZH000731,True,,0,False
ZH0641,@GZH0830,True,,0,False
ZH0641,@GZH0831,True,,0,False
ZH0641,@GZH0832,True,,0,False
ZH0824,ZH000732,True,,0,False
ZH0825,ZH000732,True,,0,False
ZH0826,ZH000732,True,,0,False
ZH0827,ZH000732,True,,0,False
ZH0828,ZH000732,True,,0,False
ZH0829,ZH000732,True,,0,False
ZH0830,ZH000732,True,,0,False
ZH0831,ZH000732,True,,0,False
ZH0832,ZH000732,True,,0,False
ZH0839,ZH000735,True,,0,True
SPERTH,@GZH0839,True,,0,False
ZZZ,@GMONPYN,True,,0,False
ZH0418,@GZH1095,True,,0,False
ZH1234,@GZH0181,True,,0,False
ZH1237,@GZH0180,True,,0,False
KSNEO,@GZH0920,True,,0,False
ZH0641,@GZH0848,True,,0,False
ZH0641,@GZH0849,True,,0,False
ZH0641,@GZH0850,True,,0,False
ZH0859,ZH000755,True,,0,False
ZH0641,@GZH0860,True,,0,False
ZH0880,ZH000770,True,,0,True
ONDRTH,@GZH0880,True,,0,False
ZH1239,@GZH0052,True,,0,False
ZH1246,@GZH0040,True,,0,False
ZH0882,ZH000772,True,,0,True
RESONC,@GZH0882,True,,0,False
ZH0884,ZH000773,True,,0,True
P&CMDW,@GZH0884,True,,0,False
ZH0641,@GZH0885,True,,0,False
ZH0641,@GZH0886,True,,0,False
ZH0641,@GZH0887,True,,0,False
ZH0641,@GZH0888,True,,0,False
ZH0641,@GZH0889,True,,0,False
ZH0641,@GZH0890,True,,0,False
ZH0916,ZH000831,True,,0,False
ZH0641,@GZH0892,True,,0,False
ZH0641,@GZH0893,True,,0,False
ZH0641,@GZH0894,True,,0,False
ZH0917,ZH000832,True,,0,False
ZH0641,@GZH0896,True,,0,False
ZH0641,@GZH0897,True,,0,False
ZH0641,@GZH0898,True,,0,False
ZH0641,@GZH0899,True,,0,False
ZH0641,@GZH0900,True,,0,False
ZH0641,@GZH0901,True,,0,False
ZH0641,@GZH0902,True,,0,False
ZH0641,@GZH0903,True,,0,False
ZH0828,@GZH1337,True,,0,False
ZH0825,@GZH1337,True,,0,False
ZH0829,@GZH1337,True,,0,False
ZH0826,@GZH1337,True,,0,False
ZH0827,@GZH1337,True,,0,False
ZH0832,@GZH1337,True,,0,False
ZH0831,@GZH1337,True,,0,False
ZH0830,@GZH1337,True,,0,False
ZH0824,@GZH1337,True,,0,False
ZH0395,00004259,True,,0,False
ZH1353,ZH001200,True,,0,True
ZH0683,ZH000821,True,,0,False
ZH1353,ZH001201,True,,0,False
ZH0826,@GZH1359,True,,0,False
KLIPLN,@GZH0842,True,,0,False
ZH0477,PLIESHOU,True,,0,False
ZH0148,MDESTOOP,True,,0,False
ZH1141,MDESTOOP,True,,0,False
ZH1513,00002777,True,,0,False
000203,ZH000789,True,,0,False
000191,ZH000746,True,,0,False
ZH1338,SSCHEURI,True,,0,False
ZH1338,COOMEN,True,,0,False
ZH0412,ABLOOIS,True,,0,True
ZH0391,00002859,True,,0,True
ZH0716,ZH000747,True,,0,False
ZH0727,ZH000748,True,,0,False
ZH0728,ZH000749,True,,0,False
ZH0732,ZH000750,True,,0,False
ZH0736,ZH000751,True,,0,False
ZH0641,@GZH0851,True,,0,False
ZH0641,@GZH0852,True,,0,False
ZH0641,@GZH0853,True,,0,False
ZH0641,@GZH0854,True,,0,False
ZH0641,@GZH0855,True,,0,False
ZH0416,@GZH1053,True,,0,False
ZH0416,@GZH1055,True,,0,False
ZH0641,@GZH0858,True,,0,False
ZH0641,@GZH0859,True,,0,False
ZH0853,ZH000752,True,,0,False
ZH0855,ZH000753,True,,0,False
ZH0854,ZH000754,True,,0,False
ZH1098,MONBLD10,True,,0,False
ZH0346,00000241,True,,0,True
ZH0261,AJANSZE,True,,0,False
000027,FHAGEN3,True,,0,False
000027,PSCHUIT2,True,,0,False
ZH0990,00000769,True,,0,True
ZH0996,MSANDER6,True,,0,False
ZH0391,00002860,True,,0,True
ZH0801,JDEOCAMP,True,,0,False
ZH0801,MRULER,True,,0,False
ZH0642,@GZH0861,True,,0,False
ZH0642,@GZH0862,True,,0,False
ZH0642,@GZH0863,True,,0,False
ZH0642,@GZH0864,True,,0,False
ZH0642,@GZH0865,True,,0,False
ZH0642,@GZH0866,True,,0,False
ZH0642,@GZH0867,True,,0,False
ZH0642,@GZH0868,True,,0,False
ZH0642,@GZH0869,True,,0,False
ZH0642,@GZH0870,True,,0,False
APBDCR,ZH001089,True,,0,False
ZH0642,@GZH0872,True,,0,False
ZH1504,HER11552,True,,0,True
ZH0801,NNAGTEGA,True,,0,False
ZH0801,NZOELEN2,True,,0,False
ZH0041,LVOS10,True,,0,True
ZH0533,MONKIN23,True,,0,True
ZH1083,JSWART,True,,0,False
ZH1083,JMONTFRA,True,,0,True
ZH1083,BVASTERT,True,,0,True
ZH1204,BTIMMERS,True,,0,False
ZH0109,ZH001087,True,,0,True
ZH1272,BTIMMERS,True,,0,False
ZH0809,EHEUVEL3,True,,0,True
ZH0801,00000272,True,,0,False
ZH0801,WKARIMED,True,,0,False
ZH0801,WBEEUWKE,True,,0,False
ZH0801,BKERDEGA,True,,0,False
000031,ABERENDS,True,,0,False
000031,CHARTMAN,True,,0,False
ZH0399,00002872,True,,0,True
ZH1335,00002873,True,,0,True
ZH1505,LADAMS,True,,0,False
ZH0882,00002873,True,,0,True
ZH0386,00002909,True,,0,False
ZH0210,00002882,True,,0,False
ZH1597,00002878,True,,0,True
ZH1338,00002884,True,,0,True
ZH0979,00003796,True,,0,False
ZH0757,ZH000765,True,,0,False
ZH0639,ZH000762,True,,0,True
ZH0640,ZH000763,True,,0,True
ZH0758,ZH000766,True,,0,False
ZH0759,ZH000767,True,,0,False
ZH0641,@GZH0874,True,,0,False
ZH0641,@GZH0875,True,,0,False
ZH0641,@GZH0876,True,,0,False
ZH0641,@GZH0877,True,,0,False
ZZZ,@GSECPOD,True,,0,False
ZZZ,@GVPLALL,True,,0,False
ZH0879,ZH000769,True,,0,True
ZH0878,@GZH0879,True,,0,False
APOASS,@GZH0878,True,,0,False
ZH0641,@GZH0907,True,,0,False
ZH0641,@GZH0908,True,,0,False
ZH0641,@GZH0909,True,,0,False
ZH0641,@GZH0910,True,,0,False
ZH0641,@GZH0911,True,,0,False
ZH0418,@GZH0810,True,,0,False
ZH0418,@GZH0926,True,,0,False
ZH0418,@GZH0848,True,,0,False
ZH0418,@GZH0847,True,,0,False
ZH0418,@GZH0856,True,,0,False
ZH0418,@GZH0857,True,,0,False
ZH0418,@GZH0850,True,,0,False
ZH0418,@GZH0851,True,,0,False
ZH1110,ZH001155,True,,0,True
ZH0418,@GZH0931,True,,0,False
ZH0418,@GZH0877,True,,0,False
ZH0418,@GZH0874,True,,0,False
ZH0418,@GZH0875,True,,0,False
ZH0418,@GZH0852,True,,0,False
ZH0418,@GZH0849,True,,0,False
ZH0418,@GZH0889,True,,0,False
ZH0418,@GZH0783,True,,0,False
ZH0418,@GZH0887,True,,0,False
ZH0418,@GZH0912,True,,0,False
ZH0418,@GZH0911,True,,0,False
ZH0418,@GZH0907,True,,0,False
ZH0418,@GZH0909,True,,0,False
ZH0097,MKRUYT,True,,0,False
ZH0117,JOTTENH4,True,,0,True
ZH0117,RLOGJES4,True,,0,True
ZH0081,CPOSTMA,True,,0,False
ZH1518,AHOETMER,True,,0,True
ZPGAH,MVISSER5,True,,0,False
ZH0650,NLINDEN5,True,,0,True
ZH0490,AUMMELS,True,,0,True
ZH0490,JOOSTERM,True,,0,True
ZH0490,RPIJPERS,True,,0,True
ZH0034,LMOURIK2,True,,0,False
ZH0624,SVRIES5,True,,0,True
ZH0461,TTAKKEN,True,,0,False
ZH0099,DSIMONS3,True,,0,False
ZH0418,@GZH1534,True,,0,False
OND,@GZH1541,True,,0,False
ZH1541,@GZH1542,True,,0,False
ZH0418,@GZH1542,True,,0,False
ZH1542,ZH001472,True,,0,True
ZH0965,DIMHOLZ,True,,0,False
ZH1288,@GZH0348,True,,0,False
ZH0971,00001562,True,,0,False
ZH0765,SMICHEL2,True,,0,True
ZH1408,MFUIJKSC,True,,0,True
ZH0087,00001479,True,,0,True
000028,OKAGCTC,True,,0,False
ZH0399,MBRANDT3,True,,0,True
&DECOP,SMEERTEN,True,,0,True
000021,BTEEUWE2,True,,0,False
ZH0321,@GZH1007,True,,0,False
000118,RVEEN7,True,,0,False
ZH1456,@GZH0477,True,,0,False
ZH0185,00000500,True,,0,False
ZH0081,MEIJS2,True,,0,False
ZH0996,LLODEWI2,True,,0,True
ZH1550,ONDHHO,True,,0,True
ONDKNO,@GZH1550,True,,0,False
ONDKAA,@GZH1550,True,,0,False
ZH1288,@GZH1550,True,,0,False
ZH1550,ABURGER4,True,,0,True
ZH0391,EHEIJD13,True,,0,False
ZH0112,SBILECEN,True,,0,False
ZH0117,JCOERT,True,,0,True
ZH0112,JHEUSDE4,True,,0,True
ZH0112,AKEEGSTR,True,,0,True
RESVPL,@GRESRAD,True,,0,False
ZH0718,00002976,True,,0,True
PA,@GPAGYN ,True,,0,False
ZH0583,HLEEUWE2,True,,0,False
ZH0583,RKOSTERM,True,,0,True
ZH0267,MBUUR2,True,,0,True
000032,RALNASER,True,,0,True
ZH1551,ZH000737,True,,0,True
ZH1141,00000082,True,,0,True
ZH0161,LGERBRAN,True,,0,True
ZH0161,WDIJCK,True,,0,True
ZH0163,SMEDDENS,True,,0,True
ZH0166,SMEDDENS,True,,0,True
ZH0094,SMAHMMOD,True,,0,False
ZH0379,VVERPAL2,True,,0,False
ZH0094,CSPOORE3,True,,0,True
ZH0163,CSPOORE3,True,,0,True
ZH0333,IWIEFFER,True,,0,False
ZH1170,JWILDE,True,,0,True
ZH1171,JWILDE,True,,0,True
ZH1344,00001060,True,,0,True
ZH1338,VBHAROS,True,,0,False
ZH1141,MKIEBOO2,True,,0,True
ZH0477,MVERBRE2,True,,0,True
ZH0477,NJANSS10,True,,0,True
ZH0033,00001913,True,,0,True
ZH0407,LASENSIO,True,,0,True
ZH1495,NZOELEN3,True,,0,True
ZH0177,00002324,True,,0,True
ZH1513,UOZTURK,True,,0,True
ZH1513,HVERGUNS,True,,0,True
ZH1513,MMEYJES,True,,0,True
ZH0584,HDEINUM,True,,0,False
ZH0814,MBRUIJST,True,,0,True
000119,00002555,True,,0,True
ZH1561,JINNEMEE,True,,0,True
ZH0047,MHARMSE2,True,,0,True
&DECOP,SWILLE20,True,,0,True
&STAND,TSCHLOSS,True,,0,False
ZH1139,EGRINSV5,True,,0,True
ZH0081,00000403,True,,0,True
ZH1139,IHUENGE2,True,,0,True
ZH1139,JKAL2,True,,0,True
ZH0552,00000426,True,,0,False
ZH0122,SJANSSE2,True,,0,True
ZH0526,MONAFFIN,True,,0,True
ZH0541,MONAFFIN,True,,0,True
ZH0172,CACAR,True,,0,True
ZH0172,DWANNET2,True,,0,True
ZH1141,DWANNET2,True,,0,True
ZH0470,MPOLDERD,True,,0,True
ZH1338,NESMAN,True,,0,True
ZH1338,STEMPEL,True,,0,False
ZH1338,HGIDDING,True,,0,True
ZH0320,IIJGOSS2,True,,0,False
ZH1561,MBULKMAN,True,,0,True
ZH1561,MSCHOEN5,True,,0,True
ZH1561,MVLASTU3,True,,0,True
ZH1561,MVRIENS3,True,,0,True
ZH1555,00001407,True,,0,False
ZH1561,NVISSERS,True,,0,False
ZH1561,NWIERSMA,True,,0,True
ZH1561,PBAAUW,True,,0,True
ZH1561,PGRAAF2,True,,0,True
ZH1561,PMULDER4,True,,0,True
ZH1561,RBOUWMAN,True,,0,True
ZH1561,RBOVENKA,True,,0,True
ZH1561,RHENGEL,True,,0,True
ZH1561,RLAAN3,True,,0,True
ZH0533,00000385,True,,0,False
ZH1561,RMOORING,True,,0,False
ZH1561,RONNINK,True,,0,True
ZH1561,RRUTGERS,True,,0,True
ZH1561,SDIJKEN2,True,,0,True
ZH1561,SJONKERS,True,,0,True
ZH1561,SJURGENS,True,,0,True
ZH0247,JMAGRE2,True,,0,True
ZH0415,@GZH0258,True,,0,False
ZH1141,PKLAASS6,True,,0,False
ZH1171,CBOUTHOO,True,,0,False
ZH0975,@GZH1015,True,,0,False
ZH0033,FBEREND4,True,,0,True
ZH0400,JBAREMAN,True,,0,False
ZH1338,00001422,True,,0,False
ZH0033,JBROUW14,True,,0,True
ZH0461,JBROUW14,True,,0,True
ZH0033,JLAGEND2,True,,0,True
ZH1171,JLAGEND2,True,,0,True
ZH0297,PBEZOOIJ,True,,0,False
ZH1074,00002515,True,,0,False
ZH1141,KJANSSE4,True,,0,True
ZH0238,STHEUNI3,True,,0,True
ZH0418,@GZH1516,True,,0,False
ZH1515,@GZH1516,True,,0,False
ZH1516,ZH001445,True,,0,True
MONKNO,@G000117,True,,0,False
ZH0015,PFSECANE,True,,0,True
ZH0161,EOPPELAA,True,,0,True
ZH1141,EOPPELAA,True,,0,True
ZH1079,ZH001471,True,,0,True
