GRPUSRCODE,USERCODE,USERBLOKIMAGE,GROUPBLOKIMAGE
ZH001509,HLINDEN3,False,False
APBARC,PDIMOSCH,False,False
APBDCR,MFEEN2,False,False
APBDOC,CLUIJPER,False,False
APBDOC,MBROER,False,False
APBDOC,MLOGGER,False,False
APBDOC,MWILDE,False,False
APBDOC,TROMANIU,False,False
APBDOC,YBAKKER2,False,False
APBDWH,MFEEN2,False,False
APBDWH,MMULDER,False,False
APBDWH,RSCHAAF,False,False
APBMED,JZWART2,False,False
APBOCM,BPRINSEN,False,False
APBOCM,MGRIETHU,False,False
APBOCM,MSLOOFF,False,False
APBOCM,RDEBETS2,False,False
APBOCM,RMOUW,False,False
APBOK,HHUUSSEN,False,False
APBOPN,AHERTOG,False,False
APBOPN,BVERWEIJ,False,False
APBOPN,HHUUSSEN,False,False
APBOPN,WKLEI,False,False
APBOVZ,AGOMPELM,False,False
APBOVZ,AHERTOG,False,False
APBOVZ,EKOUWEN,False,False
APBOVZ,ESTEEN,False,False
APBOVZ,GARENDS2,False,False
APBOVZ,HHUUSSEN,False,False
APBOVZ,JGEUS2,False,False
APBOVZ,JZWART2,False,False
APBOVZ,LQUINT,False,False
APBOVZ,MFEEN2,False,False
APBOVZ,MKOK,False,False
APBOVZ,MLOGGER,False,False
APBOVZ,MMULDER,False,False
APBOVZ,PHRUBA,False,False
APBOVZ,RSCHAAF,False,False
APBOVZ,RSWINKEL,False,False
APBOVZ,U_HER170,False,False
APBOVZ,U_HER210,False,False
APBPRE,HHUUSSEN,False,False
APBPRE,WKLEI,False,False
APBRON,AEIKELEN,False,False
APBRON,AKRAAK,False,False
APBRON,BVERBRAA,False,False
APBRON,JGRAVE,False,False
APBRON,JJONG25,False,False
APBRON,MDINGEM3,False,False
APBRON,MEULINK,False,False
APBRON,MKLIJN,False,False
APBRON,NSTASSEN,False,False
APBRON,RHANNATI,False,False
APBRON,RLEK,False,False
APBSEH,RSCHAAF,False,False
APBSTE,HHUUSSEN,False,False
APBZPD,RWIJNHOV,False,False
CHIPSOFT,CHIPSOFT,False,False
KVCTG,AADEMA,False,False
KVCTG,ABAKKERU,False,False
KVCTG,ABOOGERT,False,False
KVCTG,ABOS8,False,False
KVCTG,ADAM2,False,False
KVCTG,AFRANX2,False,False
KVCTG,AGOVERDE,False,False
KVCTG,AJONKER,False,False
KVCTG,AKRAAN,False,False
KVCTG,AKROMHOU,False,False
KVCTG,ALELY,False,False
KVCTG,ALESEMAN,False,False
KVCTG,ALOOS,False,False
KVCTG,ANEISING,False,False
KVCTG,ATEEUWEN,False,False
KVCTG,ATEMPEL,False,False
KVCTG,AVLIET6,False,False
KVCTG,AWIJNGA2,False,False
KVCTG,BBUI,False,False
KVCTG,BELBERSE,False,False
KVCTG,BFAUSER,False,False
KVCTG,BFAUSER2,False,False
KVCTG,BHAFKAMP,False,False
KVCTG,BPETROV2,False,False
KVCTG,BRIJN2,False,False
KVCTG,BROEST,False,False
KVCTG,BSEY,False,False
KVCTG,BSKAKNI,False,False
KVCTG,CBAKKER5,False,False
KVCTG,CBELD,False,False
KVCTG,CBOER2,False,False
KVCTG,CDOORN3,False,False
KVCTG,CFRANK2,False,False
KVCTG,CKRIEKE3,False,False
KVCTG,CLAP,False,False
KVCTG,CLAP2,False,False
KVCTG,CLIGTHAR,False,False
KVCTG,CLOONLAA,False,False
KVCTG,CMANZIN2,False,False
KVCTG,CSAHIN2,False,False
KVCTG,CSMINK,False,False
KVCTG,CSTIEVA,False,False
KVCTG,CTILBORG,False,False
KVCTG,CVAART,False,False
KVCTG,CVIS3,False,False
KVCTG,CWEIMAR,False,False
KVCTG,DBIEZEN,False,False
KVCTG,DBORMAN,False,False
KVCTG,DKLIJN,False,False
KVCTG,DMUNSTE2,False,False
KVCTG,DNAGEL,False,False
KVCTG,DVALENTA,False,False
KVCTG,DVERMEER,False,False
KVCTG,EBECKIN2,False,False
KVCTG,EBERKELA,False,False
KVCTG,EDESSING,False,False
KVCTG,EDORST,False,False
KVCTG,EGRIMMEL,False,False
KVCTG,EGUN,False,False
KVCTG,EHOEF,False,False
KVCTG,EMELMAN,False,False
KVCTG,EPRAAMST,False,False
KVCTG,EPREESM2,False,False
KVCTG,ETON,False,False
KVCTG,EWOLFF2,False,False
KVCTG,FGRIMBER,False,False
KVCTG,FJANSE,False,False
KVCTG,FJANSE2,False,False
KVCTG,FKLUWER,False,False
KVCTG,FMETHORS,False,False
KVCTG,FNOBBE,False,False
KVCTG,FRIGTERS,False,False
KVCTG,FSCHOORM,False,False
KVCTG,GMANTEN,False,False
KVCTG,GRIETVEL,False,False
KVCTG,GSTEMPV2,False,False
KVCTG,GTEKLEN2,False,False
KVCTG,GVERRIPS,False,False
KVCTG,HBLOM3,False,False
KVCTG,HNIEUWE4,False,False
KVCTG,HPOT,False,False
KVCTG,HSCHEERE,False,False
KVCTG,HTORRANC,False,False
KVCTG,IBAETEN,False,False
KVCTG,IBOGERSD,False,False
KVCTG,IBROEKE,False,False
KVCTG,IMILTENB,False,False
KVCTG,INUIJS,False,False
KVCTG,IWIJN,False,False
KVCTG,JBAALMA3,False,False
KVCTG,JBUIZERT,False,False
KVCTG,JCOSTBUD,False,False
KVCTG,JDEMMER,False,False
KVCTG,JDERKS,False,False
KVCTG,JHEUVE11,False,False
KVCTG,JHEUVEL9,False,False
KVCTG,JHOOGENB,False,False
KVCTG,JKAANDOR,False,False
KVCTG,JLEEUWE5,False,False
KVCTG,JLEIJDEK,False,False
KVCTG,JMAREL2,False,False
KVCTG,JMONTEIR,False,False
KVCTG,JOCKHUIJ,False,False
KVCTG,JPHILIPS,False,False
KVCTG,JPOSTMA7,False,False
KVCTG,JROZE,False,False
KVCTG,JSCHREUD,False,False
KVCTG,JTORRE,False,False
KVCTG,JVEERBEE,False,False
KVCTG,JVERME12,False,False
KVCTG,JVERWEI4,False,False
KVCTG,JVLIJME2,False,False
KVCTG,KBLOEMEN,False,False
KVCTG,KHAPSARI,False,False
KVCTG,KHEIDA4,False,False
KVCTG,KJANSEN7,False,False
KVCTG,KJANSSE4,False,False
KVCTG,KKOLK2,False,False
KVCTG,KSCHWEIT,False,False
KVCTG,KWIELING,False,False
KVCTG,LBERG14,False,False
KVCTG,LMAASSEN,False,False
KVCTG,LMEIJE10,False,False
KVCTG,LTERRA,False,False
KVCTG,LVELDEN,False,False
KVCTG,LVERWEIJ,False,False
KVCTG,LVOS5,False,False
KVCTG,LWIT3,False,False
KVCTG,LWIT7,False,False
KVCTG,MALBERS,False,False
KVCTG,MBAAIJ4,False,False
KVCTG,MBEEKMA2,False,False
KVCTG,MBEKKER3,False,False
KVCTG,MBLOK,False,False
KVCTG,MBOUWMAN,False,False
KVCTG,MBROEKM9,False,False
KVCTG,MBUNSKOE,False,False
KVCTG,MBUYS,False,False
KVCTG,MCOHENDE,False,False
KVCTG,MDEPMAN3,False,False
KVCTG,MDIERMEN,False,False
KVCTG,MDIJKST6,False,False
KVCTG,MGEEST,False,False
KVCTG,MHERINGA,False,False
KVCTG,MHOOGEVE,False,False
KVCTG,MJONGE12,False,False
KVCTG,MKLOOST1,False,False
KVCTG,MKORTEN2,False,False
KVCTG,MKORTMA3,False,False
KVCTG,MKORTMAN,False,False
KVCTG,MLEER,False,False
KVCTG,MLIMPER2,False,False
KVCTG,MMEENT,False,False
KVCTG,MMEIJNEN,False,False
KVCTG,MMEULMA5,False,False
KVCTG,MMIGGELS,False,False
KVCTG,MNIJHOF,False,False
KVCTG,MNOORLA3,False,False
KVCTG,MOS6,False,False
KVCTG,MREUS,False,False
KVCTG,MRICHEL2,False,False
KVCTG,MRUCKER2,False,False
KVCTG,MRUTGER2,False,False
KVCTG,MSCHALK3,False,False
KVCTG,MSCHOU12,False,False
KVCTG,MSTELLAA,False,False
KVCTG,MTIRTASE,False,False
KVCTG,MTROMP2,False,False
KVCTG,MVINK4,False,False
KVCTG,MWITHAGE,False,False
KVCTG,MZWET2,False,False
KVCTG,NBRUIN,False,False
KVCTG,NDUIN,False,False
KVCTG,NHOOGENH,False,False
KVCTG,NHOUT,False,False
KVCTG,NPAAUW2,False,False
KVCTG,NPHAM,False,False
KVCTG,NRAMEIJ2,False,False
KVCTG,OKOK,False,False
KVCTG,PSCHEFFE,False,False
KVCTG,RCONSTAN,False,False
KVCTG,REBBING,False,False
KVCTG,RGRIFFIO,False,False
KVCTG,RGROENE7,False,False
KVCTG,RHEUS2,False,False
KVCTG,RIEDEMA,False,False
KVCTG,RKARELSE,False,False
KVCTG,RLAM,False,False
KVCTG,RPLAS3,False,False
KVCTG,RRUIJTER,False,False
KVCTG,RSCHUUR2,False,False
KVCTG,RVORST4,False,False
KVCTG,RWOLTERS,False,False
KVCTG,SBRENEN,False,False
KVCTG,SBROER2,False,False
KVCTG,SBRUIN,False,False
KVCTG,SCOENDER,False,False
KVCTG,SDUIJKER,False,False
KVCTG,SGORRIS,False,False
KVCTG,SGUSSENH,False,False
KVCTG,SKARIMAN,False,False
KVCTG,SKOENEN,False,False
KVCTG,SMOES5,False,False
KVCTG,SSIEBELI,False,False
KVCTG,STANAHAT,False,False
KVCTG,SVEERSEM,False,False
KVCTG,SVERHOEF,False,False
KVCTG,SVERNOO2,False,False
KVCTG,SWEENEN,False,False
KVCTG,TBROUWE2,False,False
KVCTG,TGROENEW,False,False
KVCTG,THEIJLIG,False,False
KVCTG,TLINDEN,False,False
KVCTG,TPELGRIM,False,False
KVCTG,TSCHAAP2,False,False
KVCTG,TSCHUUR4,False,False
KVCTG,TSTELT2,False,False
KVCTG,TWIELES,False,False
KVCTG,TWUBBEN,False,False
KVCTG,VBIJLAR2,False,False
KVCTG,VERLOS,False,False
KVCTG,VPROOIJE,False,False
KVCTG,WBRUGGEM,False,False
KVCTG,WGRIFFIO,False,False
KVCTG,WHAK,False,False
KVCTG,WHUETIN2,False,False
KVCTG,WHUIJGEV,False,False
KVCTG,WROOSEGA,False,False
KVCTG,WVLIET3,False,False
KVCTG,WWIEBERD,False,False
KVCTG,WWOERDT,False,False
KVCTG,ABOEKEL,True,False
KVCTG,ABOS22,True,False
KVCTG,ABRUIJNI,True,False
KVCTG,AFRANX3,True,False
KVCTG,AGROOT12,True,False
KVCTG,AKAT3,True,False
KVCTG,APEPERST,True,False
KVCTG,AROELOF4,True,False
KVCTG,ASCHELL2,True,False
KVCTG,BADRIAA2,True,False
KVCTG,BDALEBOU,True,False
KVCTG,BKAZEMI2,True,False
KVCTG,BKAZEMI3,True,False
KVCTG,CBROUWE8,True,False
KVCTG,CBRUINS2,True,False
KVCTG,CCHAPELL,True,False
KVCTG,CJONG4,True,False
KVCTG,CMANZINI,True,False
KVCTG,CREIJMER,True,False
KVCTG,CROOZEND,True,False
KVCTG,CVELZEN2,True,False
KVCTG,CVISSER3,True,False
KVCTG,DBERK2,True,False
KVCTG,DCROLL2,True,False
KVCTG,DHEMMER,True,False
KVCTG,DJONG13,True,False
KVCTG,DPROVOOS,True,False
KVCTG,DPUTTEN,True,False
KVCTG,DRADEMAK,True,False
KVCTG,EBARTHMU,True,False
KVCTG,EBERGEN4,True,False
KVCTG,EHAARSM3,True,False
KVCTG,EHANEKAM,True,False
KVCTG,EKALMEIJ,True,False
KVCTG,ELUST,True,False
KVCTG,EMARTIN4,True,False
KVCTG,ENAGTEGA,True,False
KVCTG,EPOSTUI2,True,False
KVCTG,EPOSTUIT,True,False
KVCTG,EVISSE12,True,False
KVCTG,EZWERTBR,True,False
KVCTG,FSAR,True,False
KVCTG,FSIJBRAN,True,False
KVCTG,GBRINK6,True,False
KVCTG,GZOET2,True,False
KVCTG,HVUNDERI,True,False
KVCTG,IBEEK4,True,False
KVCTG,IRUNGE,True,False
KVCTG,IZEILSTR,True,False
KVCTG,JBREUKER,True,False
KVCTG,JDONCKER,True,False
KVCTG,JHOOGEN8,True,False
KVCTG,JJANSE5,True,False
KVCTG,JKOOIMA2,True,False
KVCTG,JLEIJNSE,True,False
KVCTG,JLOUWER4,True,False
KVCTG,JNIJKAMP,True,False
KVCTG,JPELSSER,True,False
KVCTG,JPOSTMA6,True,False
KVCTG,JSMIT6,True,False
KVCTG,JUIJTDE2,True,False
KVCTG,JVOS21,True,False
KVCTG,JWESTEN6,True,False
KVCTG,KHILBERS,True,False
KVCTG,KMEIJ2,True,False
KVCTG,KNOTTEN,True,False
KVCTG,KTHIJSS2,True,False
KVCTG,LBAWUAH,True,False
KVCTG,LBROUWE3,True,False
KVCTG,LCARRIER,True,False
KVCTG,LHEESTE2,True,False
KVCTG,LHEIJDE6,True,False
KVCTG,LMAASSE3,True,False
KVCTG,LMASSEL3,True,False
KVCTG,LVAART2,True,False
KVCTG,LVISSE16,True,False
KVCTG,MAST3,True,False
KVCTG,MDEPMAN2,True,False
KVCTG,MDERHAAG,True,False
KVCTG,MEVERS15,True,False
KVCTG,MGOEDHA2,True,False
KVCTG,MGOEDHAR,True,False
KVCTG,MHANSTED,True,False
KVCTG,MKANEN,True,False
KVCTG,MKRAKERS,True,False
KVCTG,MKRANEN6,True,False
KVCTG,MLAAN5,True,False
KVCTG,MLANGENK,True,False
KVCTG,MOS5,True,False
KVCTG,MRUECKER,True,False
KVCTG,MSCHEPE2,True,False
KVCTG,MSTADHO3,True,False
KVCTG,MSTRATE2,True,False
KVCTG,MTHIEL3,True,False
KVCTG,MVELTCAM,True,False
KVCTG,MVERKIJ3,True,False
KVCTG,MVERLIN2,True,False
KVCTG,MWAARSE2,True,False
KVCTG,MWIRJOPA,True,False
KVCTG,MZWEERS2,True,False
KVCTG,NCROMBA2,True,False
KVCTG,NMULDERI,True,False
KVCTG,NRIJKER3,True,False
KVCTG,NSCHOUT3,True,False
KVCTG,PSTEURES,True,False
KVCTG,RABEJI,True,False
KVCTG,REBBING2,True,False
KVCTG,RHEUS4,True,False
KVCTG,RMEIJERV,True,False
KVCTG,RPLAS,True,False
KVCTG,RPLAS4,True,False
KVCTG,RRUYTER,True,False
KVCTG,RSTOKER,True,False
KVCTG,SCARDINA,True,False
KVCTG,SOLOFSEN,True,False
KVCTG,TAALDERS,True,False
KVCTG,TGERVAIS,True,False
KVCTG,TGROENHO,True,False
KVCTG,THOLTLAN,True,False
KVCTG,TNIJMAN,True,False
KVCTG,TOVERBEE,True,False
KVCTG,TTILBOR4,True,False
