Id,OwnerId,OwnerType,SettingId,SettingSubId,SegmentClassId,ContextType,Inverted
0000012528,JSANDER5,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012529,MNAGTZA2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012530,WNIX,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012531,00001383,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012532,00001372,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012533,000069,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012536,ZH0090,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTSTYPE,6,False
0000012541,00001674,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012542,00001589,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012543,00001582,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012544,00001678,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012545,00001658,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012546,00001726,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012549,00001733,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012550,BROOY2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012552,00001522,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012554,CMOL2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012555,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012556,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
0000012557,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WEBAGEN_AGVRWCAT,6,False
0000012558,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_TYPE,6,False
0000012272,ZH1357,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,6,False
0000012273,ZH1357,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,0,False
0000012274,ZH1357,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,False
0000012276,ZH0328,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,1,False
0000012277,ZH0328,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,0,False
0000012278,ZH0328,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,False
0000012280,ZH1505,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,False
0000012299,ZH0972,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,6,True
0000012306,ZH0373,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
0000012307,PTH,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,0,False
0000012308,PTH,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,1,False
0000012309,ZH0386,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012312,ZH1192,G,AG_US_HIST,,AGENDA_AGENDA,0,False
0000012321,ZH0588,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESSETCATEGORY,6,False
0000012325,MSCHOUTE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012535,00001400,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012538,00001580,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012540,JDEELEN5,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012553,VGROEN3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012592,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_CATEGORY,6,False
0000012619,000161,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012630,00001608,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012631,000164,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012632,AELIGH,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012633,GKOROGLU,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012634,00001792,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012635,00001791,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012637,00001804,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012638,00001806,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012640,00001730,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012641,000165,G,OND_RECHTEN,OK_OPERATIE,CSZISLIB_SPEC,4,False
0000012642,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_CATEGORY,6,False
0000012643,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
0000012644,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WI_DOCCAT,6,False
0000012645,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
0000012646,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
0000012647,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012648,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012649,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
0000012650,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012651,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CONSULT_ACCESS,6,False
0000012652,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WEBAGEN_AGVRWCAT,6,False
0000012653,000165,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012654,000165,G,AG_US_MAAK,,CSZISLIB_SPEC,0,False
0000012655,000165,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
0000012656,000165,G,DOSS_NOODPR,,DOSSIER_SUBDOSS,0,True
0000012657,000165,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
0000012658,000165,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
0000012659,000165,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,0,False
0000012660,000165,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,1,False
0000012661,000165,G,WI_EPDDASHBOARD,,WI_DOCCAT,0,False
0000012327,00001479,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012328,JPOUW3,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012329,00001364,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012332,ZH0375,G,OND_RECHTEN,EPI_PATDBC,CSZISLIB_LOCCODE,5,False
0000012349,RLAAN2,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012375,PBOUWMEE,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012377,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_PATSELGROUP,6,False
0000012378,000154,G,AG_US_HIST,,AGENDA_AGENDA,0,True
0000012379,000154,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
0000012380,000154,G,DOSS_ISETTINGS,,DOSSIER_WSETTINGCAT,0,False
0000012381,000154,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,0,False
0000012382,000154,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,0,True
0000012383,000154,G,OND_RECHTEN,BEANTW,VRLIJST_VRLCAT,1,True
0000012384,000154,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,1,False
0000012385,000154,G,OND_RECHTEN,CONSULT_REG,CONSULT_ACCESS,0,False
0000012386,000154,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,1,True
0000012387,000154,G,OND_RECHTEN,DCR_RECHT_C,CODELYST_LIJSTEN,0,True
0000012388,000154,G,OND_RECHTEN,MET_PATSDOSS,DOSSIER_SUBDOSS,1,False
0000012389,000154,G,OND_RECHTEN,MET_PATSDOSS,DOSSIER_SUBDOSS,0,False
0000012390,000154,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_DOCUTYPE,0,True
0000012391,000154,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_MULTCATE,1,True
0000012392,000154,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_MULTCATE,0,True
0000012393,000154,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_DOCUTYPE,1,True
0000012394,000154,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,0,True
0000012395,000154,G,OND_RECHTEN,VRBEASJOVZ,VRLIJST_VRLCAT,1,True
0000012396,000154,G,OND_RECHTEN,WIDOCARC,WI_DOCCAT,1,True
0000012397,000154,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,0,True
0000012398,000154,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,1,True
0000012399,000154,G,OND_RECHTEN,WIDOCARC,WI_DOCCAT,0,True
0000012400,000154,G,RO_RCHT_SEEREP,,ORDERCOM_ORDSTAT,0,False
0000012401,000154,G,WI_EPDDASHBOARD,,CSZISLIB_SPEC,0,True
0000012402,000154,G,WI_EPDDASHBOARD,,WI_DOCCAT,0,True
0000012403,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,4,False
0000012404,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OPNAME_DEFINITION,6,False
0000012405,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,5,True
0000012406,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012408,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
0000012410,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,3,True
0000012411,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,4,True
0000012412,000154,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012413,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_LOCCODE,6,False
0000012414,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WI_DOCCAT,6,False
0000012415,000156,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,1,False
0000012416,000156,G,OND_RECHTEN,WIDOCARC,CSZISLIB_SPEC,0,False
0000012417,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,3,True
0000012418,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,4,True
0000012420,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,5,True
0000012423,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OPNAME_DEFINITION,6,False
0000012424,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012425,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,4,False
0000012426,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
0000012419,000156,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012537,ZH0338,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012539,00001597,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012547,00001731,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012548,00001732,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012662,000165,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_DOCUTYPE,0,False
0000012663,000165,G,OND_RECHTEN,MM_SCANDOC,MULTIMED_DOCUTYPE,1,False
0000012712,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012713,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_CATEGORY,6,False
0000012714,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
0000012715,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
0000012716,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
0000012717,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012718,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012719,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
0000012720,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
0000012721,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012722,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WEBAGEN_AGVRWCAT,6,False
0000012723,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012724,000169,G,AG_US_ANN,,CSZISLIB_SPEC,0,False
0000012725,000169,G,AG_US_ANN,,AGENDA_AGENDA,0,False
0000012726,000169,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012727,000169,G,AG_US_MAAK,,CSZISLIB_SPEC,0,False
0000012728,000169,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012729,000169,G,AG_US_MUT,,AGENDA_AGENDA,0,False
0000012730,000169,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
0000012731,000169,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
0000012732,000169,G,DOSS_NOODPR,,DOSSIER_SUBDOSS,0,True
0000012733,000169,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
0000012734,000169,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
0000012735,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
0000012736,000169,G,AG_US_BERAFD,,RP_RESOURCE,0,False
0000012737,000170,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
0000012763,000163,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012764,000163,G,AG_US_ANN,,AGENDA_AGENDA,0,False
0000012765,00001267,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012766,000163,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012767,000163,G,AG_US_HIST,,AGENDA_AGENDA,0,False
0000012768,000163,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012769,000163,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
0000012770,000163,G,AG_US_MUT,,AGENDA_AGENDA,0,False
0000012771,000163,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
0000012772,000163,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012773,000163,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
0000012774,000163,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
0000012775,000172,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012776,000172,G,AG_US_ANN,,AGENDA_AGENDA,0,False
0000012777,000172,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012778,000172,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012779,000172,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
0000012780,000172,G,AG_US_MUT,,AGENDA_AGENDA,0,False
0000012781,000172,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
0000012782,000172,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012783,000172,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
0000012534,00001518,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012551,00001557,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012629,00001787,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012636,00001805,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012639,00001803,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012664,000166,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012676,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_CATEGORY,6,False
0000012677,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
0000012678,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
0000012679,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
0000012680,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012681,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012682,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
0000012683,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012684,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WEBAGEN_AGVRWCAT,6,False
0000012685,000167,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012686,000167,G,AG_US_MAAK,,CSZISLIB_SPEC,0,False
0000012687,000167,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
0000012688,000167,G,DOSS_NOODPR,,DOSSIER_SUBDOSS,0,True
0000012689,000167,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
0000012690,000167,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
0000012691,000167,G,OND_RECHTEN,DWH2_IPRGT,DWH2_INFOPROD,0,False
0000012692,000167,G,OND_RECHTEN,DWH2_IPRGT,DWH2_INFOPROD,1,False
0000012693,000167,G,OND_RECHTEN,DWH2_TAGRT,DWH2_IPTAGS,0,False
0000012694,000167,G,OND_RECHTEN,DWH2_TAGRT,DWH2_IPTAGS,1,False
0000012695,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012696,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
0000012697,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012698,000168,G,AG_US_HIST,,AGENDA_AGENDA,0,False
0000012699,000168,G,AG_US_ANN,,AGENDA_AGENDA,0,False
0000012700,000168,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012701,000168,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012702,000168,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
0000012703,000168,G,AG_US_MUT,,AGENDA_AGENDA,0,False
0000012704,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012705,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_PROGRAMDEFINITION,6,False
0000012706,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESOURCE,6,False
0000012707,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
0000012708,000168,G,OND_RECHTEN,MC_GUIDEDVW,CSZISLIB_LOCATION,0,False
0000012709,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AANLEV_CATEGORY,6,False
0000012710,000168,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012711,000169,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_AANVAFD,6,False
0000012785,000173,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,AGENDA_AGENDA,6,False
0000012786,ZH0146,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012787,ZH0306,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012791,ZH0554,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012793,ZH0088,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,RP_RESSETCATEGORY,0,False
0000012795,00001728,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012798,00001927,U,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_ARTS,6,False
0000012800,ZH1363,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,4,False
0000012802,ZH1363,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,5,False
0000012560,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012561,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,TREAT_CATEGORY,6,False
0000012562,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
0000012563,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
0000012565,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
0000012566,000158,G,AG_US_ANN,,AGENDA_AGENDA,0,False
0000012567,000158,G,AG_US_ANN,,CSZISLIB_SPEC,0,False
0000012568,000158,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012569,000158,G,AG_US_BERAFD,,RP_RESOURCE,0,False
0000012570,000158,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012571,000158,G,AG_US_MAAK,,CSZISLIB_SPEC,0,False
0000012572,000158,G,AG_US_MUT,,AGENDA_AGENDA,0,False
0000012573,000158,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
0000012574,000158,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
0000012575,000158,G,DOSS_NOODPR,,DOSSIER_SUBDOSS,0,False
0000012576,000158,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
0000012577,000158,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
0000012578,000158,G,OND_RECHTEN,DWH2_IPRGT,DWH2_INFOPROD,0,False
0000012579,000158,G,OND_RECHTEN,DWH2_IPRGT,DWH2_INFOPROD,1,False
0000012580,000158,G,OND_RECHTEN,DWH2_TAGRT,DWH2_IPTAGS,0,False
0000012581,000158,G,OND_RECHTEN,DWH2_TAGRT,DWH2_IPTAGS,1,False
0000012582,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,3,False
0000012583,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,4,False
0000012564,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012559,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012586,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_DOCUTYPE,5,False
0000012588,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,OPNAME_DEFINITION,6,False
0000012589,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,3,False
0000012590,000158,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,4,False
0000012593,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,MULTIMED_MULTCATE,6,False
0000012594,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,DOSSIER_SUBDOSS,6,False
0000012595,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CODELYST_LIJSTEN,6,False
0000012596,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ORDERCOM_ORDCAT,6,False
0000012597,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ECONSULT_POSTBOX,6,False
0000012598,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,ZP_EZORGPCAT,6,False
0000012599,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,CSZISLIB_SPEC,6,False
0000012600,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,WEBAGEN_AGVRWCAT,6,False
0000012601,000160,G,__CSSTD__CSSTD__,_CSSTDCSSTD_,VRLIJST_VRLCAT,6,False
0000012602,000160,G,AG_US_ANN,,AGENDA_AGENDA,0,False
0000012603,000160,G,AG_US_ANN,,CSZISLIB_SPEC,0,False
0000012604,000160,G,AG_US_BEK,,AGENDA_AGENDA,0,False
0000012605,000160,G,AG_US_MAAK,,AGENDA_AGENDA,0,False
0000012606,000160,G,AG_US_MAAK,,CSZISLIB_SPEC,0,False
0000012607,000160,G,AG_US_MUT,,AGENDA_AGENDA,0,False
0000012608,000160,G,AG_US_VERPL,,AGENDA_AGENDA,0,False
0000012609,000160,G,DOSS_ISETTINGS,,DOSSIER_WERKSETTING,0,False
0000012610,000160,G,DOSS_NOODPR,,DOSSIER_SUBDOSS,0,True
0000012611,000160,G,DOSS_NOODPREXEMP,,DOSSIER_SUBDOSS,0,False
0000012612,000160,G,DOSS_WSETTINGS,,DOSSIER_WERKSETTING,6,False
0000012613,000160,G,AG_US_BERAFD,,RP_RESOURCE,0,False
0000012614,000160,G,OND_RECHTEN,DWH2_IPRGT,DWH2_INFOPROD,0,False
0000012615,000160,G,OND_RECHTEN,DWH2_IPRGT,DWH2_INFOPROD,1,False
0000012616,000160,G,OND_RECHTEN,DWH2_TAGRT,DWH2_IPTAGS,0,False
